imageFilename,bboxes
.\rgb_\C501_2017_12_31_18_9_39\20.jpg,"[[102.0, 80.0, 93.0, 44.0], [24.0, 120.0, 163.0, 67.0]]"
.\rgb_\C501_2017_12_31_19_29_39\1.jpg,"[[1.0, 129.0, 71.0, 66.0], [75.0, 84.0, 97.0, 46.0]]"
.\rgb_\C501_2017_12_31_19_29_39\2.jpg,"[[1.0, 123.0, 97.0, 74.0], [102.0, 79.0, 105.0, 49.0]]"
.\rgb_\C501_2017_12_31_19_29_39\3.jpg,"[[1.0, 118.0, 144.0, 77.0], [1.0, 145.0, 133.0, 58.0], [125.0, 60.0, 97.0, 59.0], [135.0, 73.0, 75.0, 38.0]]"
.\rgb_\C501_2017_12_31_19_29_39\4.jpg,"[[157.0, 71.0, 102.0, 39.0], [5.0, 125.0, 199.0, 68.0]]"
.\rgb_\C501_2017_12_31_19_29_39\5.jpg,"[[190.0, 64.0, 61.0, 39.0], [80.0, 125.0, 166.0, 68.0]]"
.\rgb_\C501_2017_12_31_19_29_39\6.jpg,"[[116.0, 130.0, 176.0, 65.0], [207.0, 56.0, 83.0, 56.0]]"
.\rgb_\C501_2017_12_31_19_29_39\7.jpg,"[[176.0, 117.0, 160.0, 79.0], [233.0, 61.0, 65.0, 35.0]]"
.\rgb_\C501_2017_12_31_19_29_39\8.jpg,"[[237.0, 128.0, 114.0, 60.0], [255.0, 61.0, 47.0, 35.0]]"
.\rgb_\C501_2017_12_31_19_29_39\9.jpg,"[[260.0, 118.0, 91.0, 78.0], [262.0, 65.0, 46.0, 30.0]]"
.\rgb_\C501_2017_12_31_19_29_39\10.jpg,"[[1.0, 96.0, 74.0, 54.0], [268.0, 63.0, 49.0, 27.0]]"
.\rgb_\C501_2017_12_31_19_29_39\11.jpg,"[[1.0, 89.0, 94.0, 53.0], [289.0, 47.0, 41.0, 47.0]]"
.\rgb_\C501_2017_12_31_19_29_39\12.jpg,"[[1.0, 90.0, 104.0, 46.0]]"
.\rgb_\C501_2017_12_31_19_29_39\13.jpg,"[[1.0, 90.0, 83.0, 101.0], [45.0, 96.0, 104.0, 30.0]]"
.\rgb_\C501_2017_12_31_19_29_39\14.jpg,"[[1.0, 75.0, 132.0, 121.0], [82.0, 79.0, 84.0, 45.0]]"
.\rgb_\C501_2017_12_31_19_29_39\15.jpg,"[[1.0, 99.0, 232.0, 96.0], [136.0, 70.0, 71.0, 36.0]]"
.\rgb_\C501_2017_12_31_19_29_39\16.jpg,"[[5.5, 94.0, 271.0, 104.5], [150.0, 72.0, 63.0, 28.0]]"
.\rgb_\C501_2017_12_31_19_29_39\17.jpg,"[[1.0, 89.0, 304.0, 107.0], [157.0, 57.0, 75.0, 40.0]]"
.\rgb_\C501_2017_12_31_19_29_39\18.jpg,"[[16.0, 89.0, 331.0, 118.0], [176.0, 59.0, 68.0, 35.0]]"
.\rgb_\C501_2017_12_31_19_29_39\19.jpg,"[[14.0, 86.0, 336.0, 122.0], [180.0, 67.0, 93.0, 32.0]]"
.\rgb_\C501_2017_12_31_19_29_39\20.jpg,"[[217.0, 66.0, 53.0, 29.0], [50.0, 83.0, 301.0, 137.0]]"
.\rgb_\C501_2017_12_31_19_49_43\1.jpg,"[[31.0, 36.0, 248.0, 113.0]]"
.\rgb_\C501_2017_12_31_19_49_43\2.jpg,"[[42.0, 43.0, 237.0, 81.0]]"
.\rgb_\C501_2017_12_31_19_49_43\3.jpg,"[[98.0, 51.0, 200.0, 61.0]]"
.\rgb_\C501_2017_12_31_19_49_43\4.jpg,"[[113.0, 41.0, 178.0, 79.0]]"
.\rgb_\C501_2017_12_31_19_49_43\5.jpg,"[[122.0, 47.0, 201.0, 68.0]]"
.\rgb_\C501_2017_12_31_19_49_43\6.jpg,"[[145.0, 40.0, 166.0, 77.0]]"
.\rgb_\C501_2017_12_31_19_49_43\7.jpg,"[[1.0, 143.0, 99.0, 62.0], [172.0, 43.0, 165.0, 61.0]]"
.\rgb_\C501_2017_12_31_19_49_43\8.jpg,"[[1.0, 118.0, 157.0, 79.0], [178.0, 19.0, 173.0, 83.0]]"
.\rgb_\C501_2017_12_31_19_49_43\9.jpg,"[[1.0, 91.0, 46.0, 57.0], [168.0, 20.0, 183.0, 86.0], [1.0, 123.0, 209.0, 80.0]]"
.\rgb_\C501_2017_12_31_19_49_43\10.jpg,"[[1.0, 93.0, 64.0, 56.0], [201.0, 36.0, 147.0, 67.0], [57.0, 134.0, 197.0, 77.0]]"
.\rgb_\C501_2017_12_31_19_49_43\11.jpg,"[[1.0, 73.0, 96.0, 77.0], [100.0, 133.0, 185.0, 58.0], [219.0, 32.0, 132.0, 65.0]]"
.\rgb_\C501_2017_12_31_19_49_43\12.jpg,"[[1.0, 70.0, 94.0, 73.0], [113.0, 124.0, 192.0, 74.0], [229.0, 36.0, 122.0, 59.0]]"
.\rgb_\C501_2017_12_31_19_49_43\13.jpg,"[[237.0, 29.0, 110.0, 64.0], [243.0, 118.0, 102.0, 74.0], [32.0, 74.0, 131.0, 72.0]]"
.\rgb_\C501_2017_12_31_19_49_43\14.jpg,"[[247.0, 28.0, 104.0, 66.0], [306.0, 132.0, 45.0, 46.0], [56.0, 76.0, 122.0, 64.0]]"
.\rgb_\C501_2017_12_31_19_49_43\15.jpg,"[[256.0, 26.0, 91.0, 64.0], [56.0, 74.0, 144.0, 65.0]]"
.\rgb_\C501_2017_12_31_19_49_43\16.jpg,"[[261.0, 20.0, 90.0, 68.0], [90.0, 69.0, 113.0, 55.0]]"
.\rgb_\C501_2017_12_31_19_49_43\17.jpg,"[[107.0, 67.0, 104.0, 46.0], [283.0, 18.0, 68.0, 69.0]]"
.\rgb_\C501_2017_12_31_19_49_43\18.jpg,"[[153.0, 63.0, 86.0, 48.0], [295.0, 28.0, 48.0, 62.0]]"
.\rgb_\C501_2017_12_31_19_49_43\19.jpg,"[[153.0, 60.0, 91.0, 49.0], [296.0, 26.0, 54.0, 71.0]]"
.\rgb_\C501_2017_12_31_19_49_43\20.jpg,"[[181.0, 63.0, 87.0, 50.0], [304.0, 30.0, 43.0, 65.0]]"
.\rgb_\C501_2017_12_31_19_9_40\1.jpg,"[[134.0, 115.0, 175.0, 70.0], [258.0, 54.0, 50.0, 39.0], [95.0, 78.0, 88.0, 34.0]]"
.\rgb_\C501_2017_12_31_19_9_40\2.jpg,"[[1.0, 100.0, 75.0, 63.0], [139.0, 78.0, 83.0, 36.0], [232.0, 100.0, 119.0, 81.0]]"
.\rgb_\C501_2017_12_31_19_9_40\3.jpg,"[[1.0, 90.0, 107.0, 68.0], [147.0, 67.0, 100.0, 46.0], [283.0, 106.0, 68.0, 81.0]]"
.\rgb_\C501_2017_12_31_19_9_40\4.jpg,"[[1.0, 95.0, 149.0, 69.0], [170.0, 67.0, 85.0, 35.0]]"
.\rgb_\C501_2017_12_31_19_9_40\5.jpg,"[[210.0, 63.0, 65.0, 39.0], [75.0, 91.0, 162.0, 64.0]]"
.\rgb_\C501_2017_12_31_19_9_40\6.jpg,"[[193.0, 96.0, 128.0, 59.0], [244.0, 59.0, 50.0, 36.0]]"
.\rgb_\C501_2017_12_31_19_9_40\7.jpg,"[[240.0, 90.0, 111.0, 63.0], [253.0, 60.0, 60.0, 32.0]]"
.\rgb_\C501_2017_12_31_19_9_40\8.jpg,"[[258.0, 45.0, 71.0, 48.0], [266.0, 98.0, 85.0, 46.0]]"
.\rgb_\C501_2017_12_31_19_9_40\9.jpg,"[[279.0, 60.0, 47.0, 25.0], [302.0, 103.0, 49.0, 44.0]]"
.\rgb_\C501_2017_12_31_19_9_40\12.jpg,"[[1.0, 87.0, 101.0, 45.0]]"
.\rgb_\C501_2017_12_31_19_9_40\13.jpg,"[[9.0, 84.0, 99.0, 49.5]]"
.\rgb_\C501_2017_12_31_19_9_40\14.jpg,"[[32.0, 90.0, 117.0, 34.0]]"
.\rgb_\C501_2017_12_31_19_9_40\15.jpg,"[[59.0, 83.0, 102.0, 46.0]]"
.\rgb_\C501_2017_12_31_19_9_40\16.jpg,"[[80.0, 78.0, 98.0, 43.0]]"
.\rgb_\C501_2017_12_31_19_9_40\17.jpg,"[[100.0, 80.0, 103.0, 39.0]]"
.\rgb_\C501_2017_12_31_19_9_40\18.jpg,"[[140.0, 71.0, 86.0, 39.0]]"
.\rgb_\C501_2017_12_31_19_9_40\19.jpg,"[[1.0, 86.0, 135.0, 69.0]]"
.\rgb_\C501_2017_12_31_19_9_40\20.jpg,"[[1.0, 101.0, 135.0, 61.0]]"
.\rgb_\C501_2017_12_31_20_29_41\2.jpg,"[[165.0, 112.0, 166.0, 96.0]]"
.\rgb_\C501_2017_12_31_20_29_41\3.jpg,"[[201.0, 110.0, 150.0, 102.0]]"
.\rgb_\C501_2017_12_31_20_29_41\4.jpg,"[[238.0, 116.0, 113.0, 92.0]]"
.\rgb_\C501_2017_12_31_20_29_41\5.jpg,"[[268.0, 114.0, 83.0, 80.0]]"
.\rgb_\C501_2017_12_31_20_29_41\6.jpg,"[[1.0, 131.0, 53.0, 65.0]]"
.\rgb_\C501_2017_12_31_20_29_41\7.jpg,"[[1.0, 134.0, 95.0, 62.0]]"
.\rgb_\C501_2017_12_31_20_29_41\8.jpg,"[[1.0, 124.0, 119.0, 67.0]]"
.\rgb_\C501_2017_12_31_20_29_41\9.jpg,"[[1.0, 114.0, 147.0, 78.0]]"
.\rgb_\C501_2017_12_31_20_29_41\10.jpg,"[[18.0, 118.0, 144.0, 74.0]]"
.\rgb_\C501_2017_12_31_20_29_41\11.jpg,"[[74.0, 128.0, 126.0, 60.0]]"
.\rgb_\C501_2017_12_31_20_29_41\12.jpg,"[[97.0, 114.0, 143.0, 86.0]]"
.\rgb_\C501_2017_12_31_20_29_41\13.jpg,"[[154.0, 117.0, 129.0, 84.0]]"
.\rgb_\C501_2017_12_31_20_29_41\14.jpg,"[[173.0, 118.0, 143.0, 77.0]]"
.\rgb_\C501_2017_12_31_20_29_41\15.jpg,"[[1.0, 139.0, 86.0, 61.0], [1.0, 91.0, 75.0, 42.0], [263.0, 121.0, 88.0, 78.0]]"
.\rgb_\C501_2017_12_31_20_29_41\16.jpg,"[[1.0, 137.0, 120.0, 72.0], [1.0, 88.0, 102.0, 51.0], [281.0, 118.0, 70.0, 89.0]]"
.\rgb_\C501_2017_12_31_20_29_41\17.jpg,"[[1.0, 130.0, 144.0, 66.0], [297.0, 123.0, 54.0, 66.0], [6.0, 80.0, 111.0, 56.0]]"
.\rgb_\C501_2017_12_31_20_29_41\18.jpg,"[[1.0, 133.0, 164.0, 77.0], [6.0, 87.0, 122.0, 39.0]]"
.\rgb_\C501_2017_12_31_20_29_41\19.jpg,"[[55.0, 78.0, 83.0, 44.0], [61.0, 125.0, 158.0, 85.0]]"
.\rgb_\C501_2017_12_31_20_29_41\20.jpg,"[[80.0, 69.0, 88.0, 48.0], [93.0, 126.0, 176.5, 85.5]]"
.\rgb_\C501_2017_12_31_20_49_41\1.jpg,"[[1.0, 100.0, 111.0, 67.0], [150.0, 116.0, 158.0, 82.0]]"
.\rgb_\C501_2017_12_31_20_49_41\2.jpg,"[[19.0, 95.0, 130.0, 75.0], [209.0, 110.0, 142.0, 82.0]]"
.\rgb_\C501_2017_12_31_20_49_41\3.jpg,"[[286.0, 114.0, 65.0, 70.0], [65.0, 92.0, 135.0, 69.0]]"
.\rgb_\C501_2017_12_31_20_49_41\4.jpg,"[[114.0, 98.0, 110.0, 57.0]]"
.\rgb_\C501_2017_12_31_20_49_41\5.jpg,"[[141.0, 101.0, 125.0, 60.0]]"
.\rgb_\C501_2017_12_31_20_49_41\6.jpg,"[[179.0, 95.0, 108.0, 68.0]]"
.\rgb_\C501_2017_12_31_20_49_41\7.jpg,"[[208.0, 91.0, 109.0, 62.0]]"
.\rgb_\C501_2017_12_31_20_49_41\8.jpg,"[[243.0, 95.0, 108.0, 55.0]]"
.\rgb_\C501_2017_12_31_20_49_41\9.jpg,"[[1.0, 106.0, 70.0, 55.0]]"
.\rgb_\C501_2017_12_31_20_49_41\10.jpg,"[[30.0, 101.0, 138.0, 68.0]]"
.\rgb_\C501_2017_12_31_20_49_41\11.jpg,"[[33.0, 99.0, 179.0, 63.0]]"
.\rgb_\C501_2017_12_31_20_49_41\12.jpg,"[[89.0, 88.0, 144.0, 73.0]]"
.\rgb_\C501_2017_12_31_20_49_41\13.jpg,"[[119.0, 93.0, 136.0, 63.0]]"
.\rgb_\C501_2017_12_31_20_49_41\14.jpg,"[[1.0, 131.0, 75.0, 67.0], [148.0, 90.0, 114.0, 58.0]]"
.\rgb_\C501_2017_12_31_20_49_41\15.jpg,"[[1.0, 133.0, 133.0, 66.0], [192.0, 85.0, 134.0, 72.0]]"
.\rgb_\C501_2017_12_31_20_49_41\16.jpg,"[[245.0, 88.0, 106.0, 61.0], [37.0, 118.0, 187.0, 83.0]]"
.\rgb_\C501_2017_12_31_20_49_41\17.jpg,"[[295.0, 90.0, 56.0, 56.0], [95.0, 112.0, 168.0, 83.0]]"
.\rgb_\C501_2017_12_31_20_49_41\18.jpg,"[[100.0, 111.0, 180.0, 81.0], [308.0, 95.0, 43.0, 54.0]]"
.\rgb_\C501_2017_12_31_20_49_41\19.jpg,"[[162.0, 108.0, 172.0, 83.0]]"
.\rgb_\C501_2017_12_31_20_49_41\20.jpg,"[[252.0, 121.0, 99.0, 74.0]]"
.\rgb_\C501_2017_12_31_20_9_35\1.jpg,"[[31.0, 122.0, 169.0, 65.0]]"
.\rgb_\C501_2017_12_31_20_9_35\2.jpg,"[[53.0, 112.0, 208.0, 89.0]]"
.\rgb_\C501_2017_12_31_20_9_35\3.jpg,"[[114.0, 105.0, 200.0, 91.0]]"
.\rgb_\C501_2017_12_31_20_9_35\4.jpg,"[[199.0, 116.0, 152.0, 84.5]]"
.\rgb_\C501_2017_12_31_20_9_35\5.jpg,"[[238.0, 115.0, 113.0, 67.0]]"
.\rgb_\C501_2017_12_31_20_9_35\6.jpg,"[[1.0, 98.0, 57.0, 41.0]]"
.\rgb_\C501_2017_12_31_20_9_35\7.jpg,"[[1.0, 92.0, 77.0, 56.0]]"
.\rgb_\C501_2017_12_31_20_9_35\8.jpg,"[[1.0, 94.0, 87.0, 55.0]]"
.\rgb_\C501_2017_12_31_20_9_35\9.jpg,"[[11.0, 89.0, 122.0, 54.0]]"
.\rgb_\C501_2017_12_31_20_9_35\10.jpg,"[[43.0, 90.0, 103.0, 41.0]]"
.\rgb_\C501_2017_12_31_20_9_35\11.jpg,"[[1.0, 130.0, 62.0, 75.0], [57.0, 84.0, 105.0, 53.0]]"
.\rgb_\C501_2017_12_31_20_9_35\12.jpg,"[[5.0, 126.0, 94.0, 81.0], [67.0, 87.0, 103.0, 50.0]]"
.\rgb_\C501_2017_12_31_20_9_35\13.jpg,"[[1.0, 128.0, 127.0, 87.0], [77.5, 77.5, 109.5, 70.5]]"
.\rgb_\C501_2017_12_31_20_9_35\14.jpg,"[[103.0, 79.5, 81.5, 49.0], [2.5, 132.0, 193.5, 84.0]]"
.\rgb_\C501_2017_12_31_20_9_35\15.jpg,"[[124.0, 70.0, 65.0, 47.0], [34.0, 134.0, 184.0, 78.0]]"
.\rgb_\C501_2017_12_31_20_9_35\16.jpg,"[[1.0, 92.0, 131.0, 65.0], [139.0, 135.0, 187.0, 78.0], [145.0, 78.0, 81.0, 42.0]]"
.\rgb_\C501_2017_12_31_20_9_35\17.jpg,"[[11.0, 90.0, 169.0, 88.0], [143.0, 68.0, 90.0, 51.0], [147.0, 137.0, 204.0, 86.0]]"
.\rgb_\C501_2017_12_31_20_9_35\18.jpg,"[[201.0, 132.0, 150.0, 91.0], [69.0, 84.0, 149.0, 84.0]]"
.\rgb_\C501_2017_12_31_20_9_35\19.jpg,"[[147.0, 67.0, 77.0, 39.0], [216.0, 132.0, 133.0, 74.0], [73.0, 93.0, 147.0, 69.0]]"
.\rgb_\C501_2017_12_31_20_9_35\20.jpg,"[[160.0, 97.0, 131.0, 53.0], [168.0, 67.0, 60.0, 39.0], [298.0, 129.0, 53.0, 70.0]]"
.\rgb_\C501_2017_12_31_21_29_40\1.jpg,"[[222.0, 68.0, 78.0, 37.0], [58.0, 90.0, 99.0, 45.0]]"
.\rgb_\C501_2017_12_31_21_29_40\2.jpg,"[[122.0, 74.0, 86.0, 45.0], [268.0, 53.0, 51.0, 41.0]]"
.\rgb_\C501_2017_12_31_21_29_40\3.jpg,"[[143.0, 69.0, 94.0, 59.0], [263.0, 52.0, 75.0, 46.0]]"
.\rgb_\C501_2017_12_31_21_29_40\4.jpg,"[[175.0, 75.0, 77.0, 38.0]]"
.\rgb_\C501_2017_12_31_21_29_40\5.jpg,"[[1.0, 118.0, 102.0, 51.0], [210.0, 57.0, 80.0, 52.0]]"
.\rgb_\C501_2017_12_31_21_29_40\6.jpg,"[[1.0, 109.0, 147.0, 62.0], [236.0, 62.0, 62.0, 35.0]]"
.\rgb_\C501_2017_12_31_21_29_40\7.jpg,"[[251.0, 57.0, 56.0, 46.0], [50.0, 105.0, 142.0, 66.0]]"
.\rgb_\C501_2017_12_31_21_29_40\8.jpg,"[[274.0, 57.0, 47.0, 37.0], [94.0, 107.0, 150.0, 83.0]]"
.\rgb_\C501_2017_12_31_21_29_40\9.jpg,"[[144.0, 108.0, 138.0, 69.0], [287.0, 49.0, 34.0, 47.0]]"
.\rgb_\C501_2017_12_31_21_29_40\10.jpg,"[[210.0, 102.0, 124.0, 59.0], [296.0, 52.0, 37.0, 36.0]]"
.\rgb_\C501_2017_12_31_21_29_40\11.jpg,"[[245.0, 93.0, 106.0, 82.0], [295.0, 53.0, 36.0, 28.0]]"
.\rgb_\C501_2017_12_31_21_29_40\18.jpg,"[[1.0, 130.0, 75.0, 77.0]]"
.\rgb_\C501_2017_12_31_21_29_40\19.jpg,"[[1.0, 116.0, 124.0, 88.0]]"
.\rgb_\C501_2017_12_31_21_29_40\20.jpg,"[[1.0, 128.0, 159.0, 86.0]]"
.\rgb_\C501_2017_12_31_21_49_44\1.jpg,"[[104.0, 90.0, 134.0, 65.0], [205.0, 125.0, 146.0, 88.0]]"
.\rgb_\C501_2017_12_31_21_49_44\2.jpg,"[[142.0, 92.0, 159.0, 85.0], [247.0, 127.0, 104.0, 85.0]]"
.\rgb_\C501_2017_12_31_21_49_44\3.jpg,"[[183.0, 109.0, 133.0, 54.0], [297.0, 141.0, 54.0, 58.0]]"
.\rgb_\C501_2017_12_31_21_49_44\4.jpg,"[[1.0, 114.0, 200.0, 77.0], [314.0, 103.0, 37.0, 45.0]]"
.\rgb_\C501_2017_12_31_21_49_44\5.jpg,"[[39.0, 132.0, 212.0, 72.0]]"
.\rgb_\C501_2017_12_31_21_49_44\6.jpg,"[[79.0, 122.0, 190.0, 80.0]]"
.\rgb_\C501_2017_12_31_21_49_44\7.jpg,"[[128.0, 114.0, 204.0, 86.0]]"
.\rgb_\C501_2017_12_31_21_49_44\8.jpg,"[[184.0, 114.0, 167.0, 99.0]]"
.\rgb_\C501_2017_12_31_21_49_44\9.jpg,"[[232.0, 120.0, 117.0, 71.0]]"
.\rgb_\C501_2017_12_31_21_49_44\10.jpg,"[[1.0, 89.0, 101.0, 80.0]]"
.\rgb_\C501_2017_12_31_21_49_44\11.jpg,"[[1.0, 109.0, 137.0, 67.0]]"
.\rgb_\C501_2017_12_31_21_49_44\12.jpg,"[[1.0, 144.0, 66.0, 56.0], [20.0, 110.0, 160.0, 58.0]]"
.\rgb_\C501_2017_12_31_21_49_44\13.jpg,"[[1.0, 134.0, 95.0, 76.0], [69.0, 100.0, 169.0, 64.0]]"
.\rgb_\C501_2017_12_31_21_49_44\14.jpg,"[[1.0, 127.0, 147.0, 71.0], [97.0, 105.0, 136.0, 69.0]]"
.\rgb_\C501_2017_12_31_21_49_44\15.jpg,"[[152.0, 94.0, 147.0, 67.0], [23.0, 151.0, 205.0, 55.0]]"
.\rgb_\C501_2017_12_31_21_49_44\16.jpg,"[[1.0, 82.0, 57.0, 58.0], [186.0, 90.0, 151.0, 69.0], [88.0, 129.0, 208.0, 81.0]]"
.\rgb_\C501_2017_12_31_21_49_44\17.jpg,"[[141.5, 132.0, 172.0, 70.0], [1.0, 83.0, 86.0, 56.0], [217.0, 95.0, 134.0, 69.0]]"
.\rgb_\C501_2017_12_31_21_49_44\18.jpg,"[[1.0, 89.0, 93.0, 54.0], [176.0, 127.0, 174.0, 81.0], [250.0, 94.0, 101.0, 72.0]]"
.\rgb_\C501_2017_12_31_21_49_44\19.jpg,"[[266.0, 133.0, 85.0, 63.0], [54.0, 80.0, 89.0, 44.0]]"
.\rgb_\C501_2017_12_31_21_49_44\20.jpg,"[[80.0, 75.0, 107.0, 52.0]]"
.\rgb_\C501_2017_12_31_21_9_37\1.jpg,"[[143.0, 123.0, 156.0, 73.0], [288.0, 94.0, 63.0, 56.0], [74.0, 83.0, 126.0, 52.0]]"
.\rgb_\C501_2017_12_31_21_9_37\2.jpg,"[[119.0, 73.0, 101.0, 56.0], [196.0, 118.0, 155.0, 96.0]]"
.\rgb_\C501_2017_12_31_21_9_37\3.jpg,"[[133.0, 71.0, 99.0, 49.0], [241.0, 122.0, 110.0, 74.0]]"
.\rgb_\C501_2017_12_31_21_9_37\4.jpg,"[[1.0, 127.0, 76.0, 55.0], [1.0, 90.0, 69.0, 52.0], [176.0, 75.0, 92.0, 38.0], [295.0, 127.0, 56.0, 66.0]]"
.\rgb_\C501_2017_12_31_21_9_37\5.jpg,"[[1.0, 127.0, 134.0, 72.0], [1.0, 82.0, 102.0, 50.0], [198.0, 77.0, 71.0, 32.0]]"
.\rgb_\C501_2017_12_31_21_9_37\6.jpg,"[[1.0, 144.0, 149.0, 63.0], [14.0, 89.0, 96.0, 46.0], [216.0, 49.0, 65.0, 54.0]]"
.\rgb_\C501_2017_12_31_21_9_37\7.jpg,"[[218.0, 55.0, 76.0, 51.0], [25.0, 134.0, 208.0, 67.0], [36.0, 81.0, 109.0, 45.0]]"
.\rgb_\C501_2017_12_31_21_9_37\8.jpg,"[[222.0, 40.0, 77.0, 50.0], [53.0, 83.0, 122.0, 49.0], [83.0, 128.0, 169.0, 73.0]]"
.\rgb_\C501_2017_12_31_21_9_37\9.jpg,"[[130.0, 121.0, 177.0, 83.0], [255.0, 62.0, 74.0, 50.0], [99.0, 88.0, 100.0, 47.0]]"
.\rgb_\C501_2017_12_31_21_9_37\10.jpg,"[[134.0, 74.0, 106.0, 49.0], [207.0, 122.0, 144.0, 78.0], [259.0, 53.0, 69.0, 43.0]]"
.\rgb_\C501_2017_12_31_21_9_37\11.jpg,"[[139.0, 63.5, 97.0, 51.5], [244.0, 127.0, 102.5, 70.5], [271.0, 47.5, 70.0, 54.0]]"
.\rgb_\C501_2017_12_31_21_9_37\12.jpg,"[[1.0, 158.0, 48.0, 46.0], [190.0, 72.0, 71.0, 51.0], [290.0, 46.0, 44.0, 40.0]]"
.\rgb_\C501_2017_12_31_21_9_37\13.jpg,"[[1.0, 148.0, 80.0, 46.0], [197.0, 73.0, 83.0, 41.0], [292.0, 48.0, 46.0, 40.0]]"
.\rgb_\C501_2017_12_31_21_9_37\14.jpg,"[[1.0, 104.0, 94.0, 45.0], [6.0, 145.0, 153.0, 67.0]]"
.\rgb_\C501_2017_12_31_21_9_37\15.jpg,"[[1.0, 144.0, 189.0, 70.0], [1.0, 89.0, 115.0, 61.0], [222.0, 66.0, 62.0, 22.0]]"
.\rgb_\C501_2017_12_31_21_9_37\16.jpg,"[[39.0, 102.0, 130.0, 55.0], [77.0, 139.0, 144.0, 64.0]]"
.\rgb_\C501_2017_12_31_21_9_37\17.jpg,"[[125.0, 141.0, 162.0, 59.0], [264.0, 57.0, 57.0, 36.0], [68.0, 95.0, 159.0, 68.0]]"
.\rgb_\C501_2017_12_31_21_9_37\18.jpg,"[[116.0, 93.0, 124.0, 57.0], [167.0, 132.0, 132.0, 76.0], [265.0, 65.0, 58.0, 27.0]]"
.\rgb_\C501_2017_12_31_21_9_37\19.jpg,"[[164.0, 99.0, 125.0, 58.0], [232.0, 140.0, 119.0, 76.0], [274.0, 50.0, 50.0, 33.0]]"
.\rgb_\C501_2017_12_31_21_9_37\20.jpg,"[[1.0, 118.0, 50.0, 65.0], [229.0, 110.0, 108.0, 49.0], [274.0, 133.0, 77.0, 72.0]]"
.\rgb_\C501_2017_12_31_22_29_45\1.jpg,"[[1.0, 89.0, 70.0, 60.0], [99.5, 73.0, 106.5, 52.0], [50.0, 134.0, 161.0, 68.0]]"
.\rgb_\C501_2017_12_31_22_29_45\2.jpg,"[[1.0, 79.0, 102.0, 57.0], [116.0, 130.0, 172.0, 70.0], [132.0, 67.0, 96.0, 55.0]]"
.\rgb_\C501_2017_12_31_22_29_45\3.jpg,"[[144.0, 67.0, 110.0, 50.0], [14.0, 84.0, 110.0, 63.0], [170.0, 122.0, 172.0, 72.0]]"
.\rgb_\C501_2017_12_31_22_29_45\4.jpg,"[[183.0, 60.0, 79.0, 50.0], [209.0, 116.0, 142.0, 83.0], [44.0, 79.0, 106.0, 69.0]]"
.\rgb_\C501_2017_12_31_22_29_45\5.jpg,"[[189.0, 73.0, 85.0, 44.0], [266.0, 122.0, 85.0, 92.0], [66.0, 93.0, 107.0, 41.0]]"
.\rgb_\C501_2017_12_31_22_29_45\6.jpg,"[[1.0, 129.0, 45.0, 54.0], [103.0, 72.0, 79.0, 42.0], [214.0, 64.0, 67.0, 43.0]]"
.\rgb_\C501_2017_12_31_22_29_45\7.jpg,"[[1.0, 113.0, 66.0, 64.0], [103.0, 76.0, 93.0, 45.0], [218.0, 66.0, 69.0, 45.0]]"
.\rgb_\C501_2017_12_31_22_29_45\8.jpg,"[[1.0, 108.0, 121.0, 80.0], [119.0, 69.0, 103.0, 41.0], [234.0, 51.0, 81.0, 55.0]]"
.\rgb_\C501_2017_12_31_22_29_45\9.jpg,"[[160.0, 55.0, 95.0, 71.0], [16.0, 103.0, 182.0, 88.0], [254.0, 51.0, 72.0, 49.0]]"
.\rgb_\C501_2017_12_31_22_29_45\10.jpg,"[[1.0, 84.0, 67.0, 50.0], [170.0, 57.0, 78.0, 51.0], [271.0, 63.0, 35.0, 26.0], [80.0, 106.0, 194.0, 98.0]]"
.\rgb_\C501_2017_12_31_22_29_45\11.jpg,"[[1.0, 89.0, 75.0, 45.0], [160.0, 111.0, 148.0, 78.0], [214.0, 71.0, 67.0, 25.0], [275.0, 62.0, 48.0, 27.0]]"
.\rgb_\C501_2017_12_31_22_29_45\12.jpg,"[[1.0, 91.0, 120.0, 56.0], [219.0, 68.0, 76.0, 31.0], [221.0, 102.0, 130.0, 97.0], [291.0, 56.0, 44.0, 31.0]]"
.\rgb_\C501_2017_12_31_22_29_45\13.jpg,"[[1.0, 122.0, 87.0, 50.0], [272.0, 53.0, 50.0, 49.0], [317.0, 53.0, 34.0, 32.0], [82.0, 76.0, 91.0, 50.0]]"
.\rgb_\C501_2017_12_31_22_29_45\14.jpg,"[[1.0, 105.0, 121.0, 77.0], [280.0, 55.0, 56.0, 44.0], [92.0, 56.0, 103.0, 71.0]]"
.\rgb_\C501_2017_12_31_22_29_45\15.jpg,"[[136.0, 57.0, 73.0, 62.0], [286.0, 57.0, 51.0, 35.0], [61.0, 118.0, 159.0, 73.0]]"
.\rgb_\C501_2017_12_31_22_29_45\16.jpg,"[[102.0, 103.0, 149.0, 72.0], [153.0, 52.0, 88.0, 55.0], [312.0, 57.0, 32.0, 34.0]]"
.\rgb_\C501_2017_12_31_22_29_45\17.jpg,"[[155.0, 109.0, 159.0, 73.0], [173.0, 70.0, 83.0, 37.0]]"
.\rgb_\C501_2017_12_31_22_29_45\18.jpg,"[[183.0, 65.0, 86.0, 43.0], [207.0, 112.0, 144.0, 85.0]]"
