imageFilename,bboxes
.\rgb_\C106_2017_12_31_18_30_28\12.jpg,"[[1.0, 104.0, 24.0, 20.0], [179.0, 134.0, 101.0, 46.0], [19.0, 100.0, 1.0, 1.0], [243.0, 82.0, 21.0, 19.0], [260.0, 116.0, 73.0, 39.0], [266.0, 88.0, 25.0, 22.0], [291.0, 81.0, 27.0, 21.0]]"
.\rgb_\C106_2017_12_31_18_30_28\14.jpg,"[[110.0, 121.0, 79.0, 46.0], [184.0, 115.0, 77.0, 35.0], [245.0, 85.0, 20.0, 17.0], [263.0, 89.0, 32.0, 19.0], [271.0, 75.0, 27.0, 17.0], [286.0, 147.0, 65.0, 45.0], [294.0, 83.0, 20.0, 18.0], [5.0, 163.0, 107.0, 64.0]]"
.\rgb_\C106_2017_12_31_18_30_28\20.jpg,"[[236.0, 149.0, 115.0, 47.0], [238.0, 82.0, 25.0, 20.0], [253.0, 125.0, 98.0, 26.0], [262.0, 93.0, 31.0, 13.0], [278.0, 80.0, 20.0, 14.0], [294.0, 85.0, 25.0, 12.0], [2.0, 110.0, 36.0, 22.0], [42.0, 108.0, 59.0, 20.0], [64.0, 124.0, 79.0, 31.0]]"
.\rgb_\C106_2017_12_31_18_50_23\1.jpg,"[[205.0, 86.0, 26.0, 21.0], [227.0, 90.0, 29.0, 20.0], [258.0, 86.0, 21.0, 12.0], [263.0, 93.0, 40.0, 15.0]]"
.\rgb_\C106_2017_12_31_18_50_23\5.jpg,"[[1.0, 153.0, 89.0, 59.0], [203.0, 87.0, 32.0, 20.0], [212.0, 85.0, 18.0, 24.0], [231.0, 146.0, 120.0, 41.0], [267.0, 91.0, 28.0, 18.0], [298.0, 73.0, 22.0, 21.0]]"
.\rgb_\C106_2017_12_31_18_50_23\12.jpg,"[[1.0, 165.0, 104.0, 54.0], [212.0, 84.0, 18.0, 24.0], [223.0, 92.0, 31.0, 18.0], [258.0, 139.0, 92.0, 49.0], [266.0, 89.0, 28.0, 20.0], [54.0, 120.0, 74.0, 29.0]]"
.\rgb_\C106_2017_12_31_18_50_23\14.jpg,"[[15.0, 113.0, 54.0, 33.0], [174.0, 135.0, 89.0, 39.0], [209.0, 87.0, 21.0, 21.0], [247.0, 83.0, 36.0, 15.0], [266.0, 92.0, 28.0, 15.0], [267.0, 131.0, 84.0, 34.0], [75.0, 179.0, 158.0, 60.0]]"
.\rgb_\C106_2017_12_31_18_50_23\19.jpg,"[[110.0, 113.0, 73.0, 37.0], [203.0, 82.0, 30.0, 25.0], [233.0, 84.0, 22.0, 24.0], [262.0, 91.0, 39.0, 20.0], [46.0, 116.0, 58.0, 34.0], [4.0, 151.0, 83.0, 55.0]]"
.\rgb_\C106_2017_12_31_19_10_24\1.jpg,"[[217.0, 117.0, 44.0, 48.0], [245.0, 81.0, 27.0, 22.0], [257.0, 93.0, 32.0, 23.0], [295.0, 67.0, 23.0, 22.0]]"
.\rgb_\C106_2017_12_31_19_10_24\8.jpg,"[[225.0, 106.0, 36.0, 35.0], [247.0, 86.0, 23.0, 20.0], [275.0, 87.0, 40.0, 25.0]]"
.\rgb_\C106_2017_12_31_19_10_24\16.jpg,"[[221.0, 102.0, 45.0, 28.0], [241.0, 153.0, 104.0, 78.0], [247.0, 85.0, 27.0, 18.0], [267.0, 89.0, 35.0, 19.0]]"
.\rgb_\C106_2017_12_31_19_30_22\1.jpg,"[[164.0, 146.0, 73.0, 64.0], [262.0, 91.0, 39.0, 34.0], [270.0, 76.0, 33.0, 20.0], [303.0, 77.0, 34.0, 21.0]]"
.\rgb_\C106_2017_12_31_19_30_22\5.jpg,"[[1.0, 116.0, 36.0, 40.0], [231.0, 83.0, 37.0, 26.0], [242.0, 94.0, 32.0, 22.0], [281.0, 96.0, 59.0, 30.0], [282.0, 99.0, 5.0, 1.0], [317.0, 72.0, 26.0, 18.0]]"
.\rgb_\C106_2017_12_31_19_30_22\9.jpg,"[[1.0, 103.0, 32.0, 34.0], [189.0, 92.0, 40.0, 26.0], [227.0, 108.0, 37.0, 28.0], [263.0, 84.0, 40.0, 22.0], [302.0, 77.0, 27.0, 21.0], [323.0, 95.0, 28.0, 33.0]]"
.\rgb_\C106_2017_12_31_19_30_22\15.jpg,"[[157.0, 116.0, 42.0, 45.0], [234.0, 91.0, 44.0, 31.0], [252.0, 142.0, 71.0, 63.0], [277.0, 79.0, 33.0, 27.0], [308.0, 72.0, 36.0, 20.0]]"
.\rgb_\C106_2017_12_31_19_50_26\6.jpg,"[[210.0, 116.0, 49.0, 50.0], [233.0, 89.0, 36.0, 38.0], [271.0, 84.0, 38.0, 27.0], [324.0, 72.0, 24.0, 21.0]]"
.\rgb_\C106_2017_12_31_19_50_26\15.jpg,"[[160.0, 98.0, 47.0, 39.0], [219.0, 101.0, 35.0, 36.0], [233.0, 137.0, 58.0, 50.0], [243.0, 82.0, 36.0, 22.0], [286.0, 85.0, 26.0, 26.0], [309.0, 72.0, 35.0, 25.0]]"
.\rgb_\C106_2017_12_31_1_50_18\1.jpg,"[[287.0, 72.0, 27.0, 18.0], [314.0, 100.0, 36.0, 29.0]]"
.\rgb_\C106_2017_12_31_1_50_18\5.jpg,"[[215.0, 76.0, 38.0, 11.0]]"
.\rgb_\C106_2017_12_31_1_50_18\20.jpg,"[[96.0, 146.0, 118.0, 75.0]]"
.\rgb_\C106_2017_12_31_20_10_19\2.jpg,"[[215.0, 126.0, 80.0, 53.0], [230.0, 96.0, 41.0, 24.0], [238.0, 84.0, 42.0, 19.0], [271.0, 70.0, 33.0, 18.0]]"
.\rgb_\C106_2017_12_31_20_10_19\11.jpg,"[[215.0, 131.0, 79.0, 65.0], [233.0, 85.0, 36.0, 22.0]]"
.\rgb_\C106_2017_12_31_20_30_24\1.jpg,"[[228.0, 113.0, 46.0, 47.0], [251.0, 91.0, 39.0, 20.0], [310.0, 78.0, 23.0, 20.0]]"
.\rgb_\C106_2017_12_31_20_30_24\9.jpg,"[[241.0, 116.0, 35.0, 40.0], [270.0, 90.0, 31.0, 17.0], [300.0, 81.0, 28.0, 21.0]]"
.\rgb_\C106_2017_12_31_20_50_24\1.jpg,"[[253.0, 84.0, 41.0, 25.0]]"
.\rgb_\C106_2017_12_31_20_50_24\7.jpg,"[[243.0, 89.0, 32.0, 22.0], [316.0, 76.0, 26.0, 19.0]]"
.\rgb_\C106_2017_12_31_21_10_20\2.jpg,"[[199.0, 120.0, 83.0, 76.0], [245.0, 84.0, 41.0, 34.0], [292.0, 82.0, 30.0, 18.0]]"
.\rgb_\C106_2017_12_31_21_10_20\11.jpg,"[[208.0, 118.0, 38.0, 40.0], [226.0, 92.0, 40.0, 34.0], [300.0, 73.0, 35.0, 23.0]]"
.\rgb_\C106_2017_12_31_21_30_23\1.jpg,"[[239.0, 89.0, 29.0, 20.0], [271.0, 78.0, 28.0, 22.0]]"
.\rgb_\C106_2017_12_31_21_50_27\1.jpg,"[[221.0, 108.0, 34.0, 37.0], [244.0, 79.0, 34.0, 23.0], [245.0, 172.0, 106.0, 66.0], [262.0, 86.0, 39.0, 28.0], [310.0, 78.0, 30.0, 20.0]]"
.\rgb_\C106_2017_12_31_21_50_27\11.jpg,"[[219.0, 111.0, 48.0, 43.0], [241.0, 78.0, 32.0, 29.0], [267.0, 87.0, 30.0, 26.0], [308.0, 76.0, 30.0, 19.0]]"
.\rgb_\C106_2017_12_31_21_50_27\15.jpg,"[[232.0, 130.0, 78.0, 63.0], [244.0, 84.0, 36.0, 19.0], [252.0, 91.0, 36.0, 28.0], [296.0, 76.0, 30.0, 24.0]]"
.\rgb_\C106_2017_12_31_22_10_27\1.jpg,"[[11.0, 106.0, 27.0, 32.0], [212.0, 123.0, 68.0, 51.0], [216.0, 97.0, 41.0, 28.0], [243.0, 81.0, 31.0, 22.0], [266.0, 68.0, 57.0, 39.0]]"
.\rgb_\C106_2017_12_31_22_30_28\2.jpg,"[[198.0, 72.0, 41.0, 19.0], [231.0, 84.0, 53.0, 23.0]]"
.\rgb_\C106_2017_12_31_22_30_28\12.jpg,"[[204.0, 72.0, 36.0, 17.0], [239.0, 82.0, 32.0, 26.0], [61.0, 83.0, 43.0, 21.0]]"
.\rgb_\C106_2017_12_31_22_50_25\1.jpg,"[[274.0, 166.0, 77.0, 66.0]]"
.\rgb_\C106_2017_12_31_23_10_22\2.jpg,"[[199.0, 131.0, 78.0, 60.0], [221.0, 96.0, 49.0, 35.0]]"
.\rgb_\C106_2017_12_31_23_10_22\3.jpg,"[[207.0, 137.0, 85.0, 71.0], [221.0, 96.0, 47.0, 33.0], [234.0, 76.0, 23.0, 25.0], [254.0, 77.0, 34.0, 27.0]]"
.\rgb_\C106_2017_12_31_23_30_28\3.jpg,"[[172.0, 84.0, 40.0, 23.0]]"
.\rgb_\C106_2017_12_31_2_10_19\1.jpg,"[[245.0, 87.0, 43.0, 31.0]]"
.\rgb_\C106_2017_12_31_2_10_19\16.jpg,"[[116.0, 144.0, 106.0, 60.0], [218.0, 69.0, 33.0, 23.0], [239.0, 88.0, 51.0, 34.0]]"
.\rgb_\C106_2017_12_31_2_50_20\2.jpg,"[[121.0, 99.0, 72.0, 49.0], [184.0, 94.0, 78.0, 46.0], [52.0, 67.0, 63.0, 30.0]]"
.\rgb_\C106_2017_12_31_2_50_20\19.jpg,"[[185.0, 99.0, 64.0, 45.0]]"
.\rgb_\C106_2017_12_31_3_10_23\6.jpg,"[[226.0, 131.0, 80.0, 42.0]]"
.\rgb_\C106_2017_12_31_3_30_18\2.jpg,"[[175.0, 126.0, 50.0, 48.0], [54.0, 115.0, 61.0, 40.0]]"
.\rgb_\C106_2017_12_31_3_50_19\14.jpg,"[[218.0, 66.0, 33.0, 24.0]]"
.\rgb_\C106_2017_12_31_4_30_19\3.jpg,"[[158.0, 96.0, 64.0, 51.0]]"
.\rgb_\C106_2017_12_31_4_30_19\7.jpg,"[[163.0, 151.0, 117.0, 73.0], [163.0, 96.0, 63.0, 50.0]]"
.\rgb_\C106_2017_12_31_4_50_19\1.jpg,"[[258.0, 88.0, 50.0, 38.0]]"
.\rgb_\C106_2017_12_31_5_50_26\12.jpg,"[[239.0, 139.0, 99.0, 43.0]]"
.\rgb_\C106_2017_12_31_7_10_19\13.jpg,"[[160.0, 74.0, 19.0, 16.0]]"
.\rgb_\C106_2017_12_31_7_50_22\7.jpg,"[[250.0, 81.0, 37.0, 21.0]]"
.\rgb_\C106_2017_12_31_8_30_23\2.jpg,"[[232.0, 82.0, 46.0, 25.0]]"
.\rgb_\C106_2017_12_31_8_50_25\2.jpg,"[[115.0, 74.0, 45.0, 26.0]]"
.\rgb_\C106_2017_12_31_8_50_25\8.jpg,"[[239.0, 83.0, 29.0, 27.0], [313.0, 73.0, 20.0, 22.0]]"
.\rgb_\C106_2017_12_31_9_10_23\2.jpg,"[[253.0, 89.0, 40.0, 25.0]]"
.\rgb_\C106_2017_12_31_9_30_23\1.jpg,"[[223.0, 79.0, 37.0, 21.0], [254.0, 84.0, 37.0, 18.0], [258.0, 73.0, 27.0, 18.0], [294.0, 68.0, 22.0, 20.0]]"
.\rgb_\C106_2017_12_31_9_50_29\1.jpg,"[[229.0, 77.0, 37.0, 25.0], [265.0, 78.0, 34.0, 22.0]]"
.\rgb_\C106_2018_1_1_0_10_22\1.jpg,"[[233.0, 88.0, 53.0, 42.0]]"
.\rgb_\C106_2018_1_1_0_10_22\3.jpg,"[[234.0, 88.0, 51.0, 29.0], [8.0, 178.0, 154.0, 61.0]]"
.\rgb_\C106_2018_1_1_0_10_22\9.jpg,"[[222.0, 87.0, 55.0, 37.0], [238.0, 142.0, 85.0, 62.0], [288.0, 63.0, 45.0, 33.0], [298.0, 95.0, 43.0, 29.0]]"
.\rgb_\C106_2018_1_1_0_10_22\19.jpg,"[[212.0, 99.0, 49.0, 28.0], [234.0, 75.0, 43.0, 31.0]]"
.\rgb_\C106_2018_1_1_0_30_22\3.jpg,"[[197.0, 105.0, 50.0, 33.0], [251.0, 79.0, 46.0, 32.0]]"
.\rgb_\C106_2018_1_1_0_50_19\4.jpg,"[[239.0, 87.0, 42.0, 33.0], [98.0, 152.0, 105.0, 58.0]]"
.\rgb_\C106_2018_1_1_0_50_19\13.jpg,"[[166.0, 93.0, 45.0, 24.0], [232.0, 89.0, 52.0, 33.0], [280.0, 67.0, 38.0, 25.0]]"
.\rgb_\C106_2018_1_1_0_50_19\18.jpg,"[[1.0, 114.0, 77.0, 50.0], [216.0, 79.0, 47.0, 33.0], [219.0, 143.0, 95.0, 74.0], [245.0, 89.0, 46.0, 33.0]]"
.\rgb_\C106_2018_1_1_10_10_22\1.jpg,"[[209.0, 139.0, 84.0, 58.0], [210.0, 101.0, 40.0, 30.0], [223.0, 73.0, 32.0, 39.0], [275.0, 79.0, 40.0, 28.0]]"
.\rgb_\C106_2018_1_1_10_30_24\1.jpg,"[[251.0, 81.0, 24.0, 26.0], [270.0, 83.0, 32.0, 21.0]]"
.\rgb_\C106_2018_1_1_10_30_24\11.jpg,"[[233.0, 138.0, 84.0, 54.0], [241.0, 85.0, 38.0, 22.0], [272.0, 73.0, 34.0, 21.0]]"
.\rgb_\C106_2018_1_1_10_50_21\2.jpg,"[[180.0, 144.0, 168.0, 88.0], [208.0, 107.0, 43.0, 32.0], [4.0, 85.0, 46.0, 20.0]]"
.\rgb_\C106_2018_1_1_10_50_21\8.jpg,"[[220.0, 130.0, 91.0, 93.0]]"
.\rgb_\C106_2018_1_1_11_10_36\2.jpg,"[[231.0, 68.0, 42.0, 33.0]]"
.\rgb_\C106_2018_1_1_11_10_36\4.jpg,"[[17.0, 154.0, 112.0, 69.0], [233.0, 69.0, 45.0, 29.0]]"
.\rgb_\C106_2018_1_1_11_10_36\6.jpg,"[[195.0, 136.0, 110.0, 55.0], [231.0, 201.0, 120.0, 38.0], [234.0, 69.0, 41.0, 30.0]]"
.\rgb_\C106_2018_1_1_11_10_36\8.jpg,"[[106.0, 122.0, 99.0, 47.0], [229.0, 70.0, 45.0, 32.0], [245.0, 118.0, 89.0, 47.0]]"
.\rgb_\C106_2018_1_1_11_10_36\11.jpg,"[[1.0, 136.0, 136.0, 82.0], [138.0, 111.0, 84.0, 37.0], [234.0, 71.0, 38.0, 33.0], [29.0, 114.0, 62.0, 21.0]]"
.\rgb_\C106_2018_1_1_11_10_36\14.jpg,"[[193.0, 139.0, 109.0, 37.0], [214.0, 165.0, 137.0, 74.0], [226.0, 67.0, 55.0, 35.0], [241.0, 125.0, 98.0, 31.0], [56.0, 106.0, 68.0, 30.0]]"
.\rgb_\C106_2018_1_1_11_10_36\16.jpg,"[[1.0, 164.0, 123.0, 64.0], [112.0, 129.0, 77.0, 32.0], [14.0, 104.0, 51.0, 31.0], [175.0, 113.0, 72.0, 32.0], [235.0, 71.0, 35.0, 20.0]]"
.\rgb_\C106_2018_1_1_11_30_31\1.jpg,"[[241.0, 83.0, 31.0, 26.0], [264.0, 75.0, 27.0, 25.0], [283.0, 77.0, 27.0, 18.0]]"
.\rgb_\C106_2018_1_1_11_50_23\1.jpg,"[[234.0, 74.0, 39.0, 23.0], [249.0, 133.0, 98.0, 75.0], [249.0, 94.0, 51.0, 24.0]]"
.\rgb_\C106_2018_1_1_12_10_22\1.jpg,"[[1.0, 108.0, 30.0, 49.0], [241.0, 77.0, 34.0, 26.0]]"
.\rgb_\C106_2018_1_1_12_10_22\9.jpg,"[[1.0, 121.0, 23.0, 36.0], [1.0, 94.0, 23.0, 30.0], [243.0, 77.0, 33.0, 27.0]]"
.\rgb_\C106_2018_1_1_12_30_24\2.jpg,"[[207.0, 98.0, 45.0, 40.0], [234.0, 146.0, 91.0, 75.0], [239.0, 82.0, 30.0, 20.0], [253.0, 89.0, 44.0, 21.0]]"
.\rgb_\C106_2018_1_1_12_30_24\7.jpg,"[[1.0, 111.0, 22.0, 29.0], [205.0, 133.0, 53.0, 52.0], [231.0, 100.0, 40.0, 29.0], [232.0, 79.0, 41.0, 27.0], [283.0, 74.0, 29.0, 30.0]]"
.\rgb_\C106_2018_1_1_12_30_24\15.jpg,"[[244.0, 94.0, 28.0, 32.0], [261.0, 154.0, 90.0, 79.0], [272.0, 84.0, 37.0, 23.0]]"
.\rgb_\C106_2018_1_1_12_50_29\1.jpg,"[[161.0, 118.0, 57.0, 43.0], [236.0, 93.0, 43.0, 30.0], [281.0, 164.0, 70.0, 73.0]]"
.\rgb_\C106_2018_1_1_12_50_29\4.jpg,"[[150.0, 142.0, 57.0, 73.0], [216.0, 99.0, 63.0, 48.0], [228.0, 73.0, 38.0, 29.0]]"
.\rgb_\C106_2018_1_1_13_10_25\1.jpg,"[[207.0, 108.0, 45.0, 57.0], [234.0, 74.0, 39.0, 30.0]]"
.\rgb_\C106_2018_1_1_13_10_25\4.jpg,"[[213.0, 131.0, 84.0, 64.0], [240.0, 74.0, 29.0, 25.0], [252.0, 91.0, 31.0, 22.0]]"
.\rgb_\C106_2018_1_1_13_10_25\12.jpg,"[[252.0, 107.0, 42.0, 26.0], [252.0, 85.0, 30.0, 25.0]]"
.\rgb_\C106_2018_1_1_13_10_25\16.jpg,"[[242.0, 82.0, 24.0, 25.0], [254.0, 91.0, 26.0, 34.0], [267.0, 84.0, 39.0, 22.0], [284.0, 106.0, 60.0, 29.0]]"
.\rgb_\C106_2018_1_1_13_30_22\1.jpg,"[[222.0, 97.0, 37.0, 43.0], [231.0, 81.0, 41.0, 23.0], [241.0, 154.0, 96.0, 68.0]]"
.\rgb_\C106_2018_1_1_13_50_18\1.jpg,"[[230.0, 89.0, 45.0, 48.0], [232.0, 139.0, 86.0, 59.0], [272.0, 78.0, 31.0, 29.0]]"
.\rgb_\C106_2018_1_1_13_50_18\4.jpg,"[[211.0, 98.0, 43.0, 45.0], [250.0, 89.0, 31.0, 29.0], [276.0, 180.0, 75.0, 50.0]]"
.\rgb_\C106_2018_1_1_13_50_18\11.jpg,"[[215.0, 109.0, 41.0, 44.0], [249.0, 154.0, 102.0, 73.0], [255.0, 90.0, 41.0, 25.0]]"
.\rgb_\C106_2018_1_1_13_50_18\20.jpg,"[[228.0, 113.0, 33.0, 37.0], [257.0, 84.0, 39.0, 35.0]]"
.\rgb_\C106_2018_1_1_14_10_29\1.jpg,"[[118.0, 153.0, 64.0, 60.0], [190.0, 123.0, 43.0, 50.0], [215.0, 77.0, 85.0, 45.0]]"
.\rgb_\C106_2018_1_1_14_10_29\10.jpg,"[[151.0, 90.0, 83.0, 112.0], [234.0, 84.0, 25.0, 21.0], [268.0, 83.0, 30.0, 30.0]]"
.\rgb_\C106_2018_1_1_14_30_25\1.jpg,"[[201.0, 127.0, 55.0, 48.0], [236.0, 97.0, 33.0, 28.0], [245.0, 79.0, 29.0, 30.0], [270.0, 81.0, 32.0, 21.0]]"
.\rgb_\C106_2018_1_1_14_30_25\9.jpg,"[[212.0, 134.0, 88.0, 73.0], [237.0, 80.0, 18.0, 23.0], [243.0, 88.0, 32.0, 18.0], [265.0, 83.0, 35.0, 20.0]]"
.\rgb_\C106_2018_1_1_15_10_26\3.jpg,"[[231.0, 77.0, 31.0, 26.0], [257.0, 74.0, 26.0, 20.0]]"
.\rgb_\C106_2018_1_1_15_30_27\2.jpg,"[[219.0, 100.0, 43.0, 34.0], [241.0, 83.0, 37.0, 25.0], [265.0, 81.0, 38.0, 21.0]]"
.\rgb_\C106_2018_1_1_15_30_27\5.jpg,"[[212.0, 114.0, 36.0, 36.0], [237.0, 85.0, 38.0, 25.0], [269.0, 79.0, 31.0, 19.0], [322.0, 69.0, 25.0, 21.0]]"
.\rgb_\C106_2018_1_1_15_30_27\11.jpg,"[[238.0, 161.0, 113.0, 78.0], [238.0, 85.0, 28.0, 25.0], [267.0, 76.0, 31.0, 26.0], [301.0, 75.0, 31.0, 16.0]]"
.\rgb_\C106_2018_1_1_15_50_25\1.jpg,"[[231.0, 85.0, 45.0, 26.0]]"
.\rgb_\C106_2018_1_1_16_10_27\1.jpg,"[[232.0, 79.0, 23.0, 21.0], [236.0, 124.0, 97.0, 36.0], [247.0, 88.0, 23.0, 15.0], [266.0, 78.0, 27.0, 17.0], [272.0, 92.0, 21.0, 16.0], [286.0, 72.0, 28.0, 22.0], [299.0, 154.0, 52.0, 39.0], [30.0, 117.0, 66.0, 37.0], [313.0, 65.0, 20.0, 23.0]]"
.\rgb_\C106_2018_1_1_16_10_27\6.jpg,"[[109.0, 133.0, 86.0, 31.0], [213.0, 77.0, 20.0, 26.0], [226.0, 82.0, 30.0, 20.0], [244.0, 86.0, 26.0, 21.0], [267.0, 124.0, 84.0, 48.0], [269.0, 91.0, 28.0, 19.0], [284.0, 71.0, 27.0, 23.0], [95.0, 110.0, 71.0, 27.0]]"
.\rgb_\C106_2018_1_1_16_10_27\13.jpg,"[[10.0, 163.0, 109.0, 65.0], [215.0, 75.0, 20.0, 22.0], [226.0, 76.0, 33.0, 22.0], [240.0, 84.0, 33.0, 22.0], [267.0, 84.0, 32.0, 27.0], [278.0, 151.0, 72.0, 36.0], [281.0, 120.0, 70.0, 36.0], [286.0, 73.0, 32.0, 22.0], [306.0, 67.0, 32.0, 25.0], [57.0, 109.0, 91.0, 43.0]]"
.\rgb_\C106_2018_1_1_16_10_27\19.jpg,"[[1.0, 145.0, 27.0, 49.0], [1.0, 200.0, 85.0, 39.0], [1.0, 99.0, 40.0, 38.0], [214.0, 79.0, 19.0, 21.0], [229.0, 80.0, 31.0, 21.0], [242.0, 86.0, 30.0, 19.0], [267.0, 86.0, 29.0, 23.0], [288.0, 69.0, 30.0, 24.0], [315.0, 65.0, 33.0, 26.0], [65.0, 127.0, 79.0, 27.0], [95.0, 112.0, 51.0, 16.0]]"
.\rgb_\C106_2018_1_1_16_30_18\1.jpg,"[[227.0, 76.0, 38.0, 31.0], [242.0, 131.0, 76.0, 61.0], [261.0, 77.0, 24.0, 19.0], [285.0, 72.0, 45.0, 19.0]]"
.\rgb_\C106_2018_1_1_16_50_19\1.jpg,"[[231.0, 83.0, 27.0, 18.0], [247.0, 86.0, 26.0, 20.0], [272.0, 79.0, 25.0, 19.0], [289.0, 70.0, 34.0, 24.0], [314.0, 102.0, 37.0, 29.0]]"
.\rgb_\C106_2018_1_1_16_50_19\6.jpg,"[[227.0, 73.0, 32.0, 25.0], [253.0, 85.0, 26.0, 20.0], [260.0, 139.0, 91.0, 53.0], [270.0, 77.0, 31.0, 24.0], [291.0, 76.0, 29.0, 16.0]]"
.\rgb_\C106_2018_1_1_16_50_19\16.jpg,"[[228.0, 74.0, 30.0, 25.0], [238.0, 143.0, 104.0, 54.0], [250.0, 88.0, 29.0, 15.0], [267.0, 80.0, 32.0, 21.0], [295.0, 74.0, 20.0, 17.0]]"
.\rgb_\C106_2018_1_1_16_50_19\19.jpg,"[[128.0, 129.0, 83.0, 39.0], [12.0, 161.0, 112.0, 63.0], [227.0, 76.0, 31.0, 23.0], [243.0, 84.0, 34.0, 21.0], [277.0, 82.0, 24.0, 18.0], [295.0, 72.0, 24.0, 25.0], [296.0, 133.0, 55.0, 42.0]]"
.\rgb_\C106_2018_1_1_17_10_23\1.jpg,"[[122.0, 120.0, 102.0, 48.0], [221.0, 87.0, 31.0, 26.0], [254.0, 77.0, 25.0, 23.0], [262.0, 89.0, 34.0, 22.0]]"
.\rgb_\C106_2018_1_1_17_10_23\5.jpg,"[[1.0, 166.0, 104.0, 66.0], [217.0, 86.0, 31.0, 23.0], [250.0, 79.0, 29.0, 20.0], [262.0, 88.0, 31.0, 18.0], [264.0, 133.0, 87.0, 60.0], [26.0, 112.0, 56.0, 43.0]]"
.\rgb_\C106_2018_1_1_17_10_23\9.jpg,"[[135.0, 105.0, 68.0, 45.0], [221.0, 86.0, 34.0, 25.0], [242.0, 76.0, 40.0, 24.0], [264.0, 86.0, 30.0, 24.0], [288.0, 80.0, 31.0, 21.0], [66.0, 116.0, 71.0, 40.0]]"
.\rgb_\C106_2018_1_1_17_10_23\12.jpg,"[[1.0, 111.0, 47.0, 27.0], [223.0, 86.0, 30.0, 29.0], [234.0, 122.0, 105.0, 44.0], [249.0, 82.0, 31.0, 16.0], [264.0, 84.0, 29.0, 23.0], [290.0, 81.0, 33.0, 19.0], [54.0, 103.0, 58.0, 33.0]]"
.\rgb_\C106_2018_1_1_17_10_23\17.jpg,"[[217.0, 88.0, 31.0, 22.0], [247.0, 80.0, 32.0, 18.0], [259.0, 148.0, 92.0, 45.0], [262.0, 91.0, 31.0, 17.0], [271.0, 123.0, 80.0, 35.0], [290.0, 82.0, 30.0, 16.0], [67.0, 103.0, 74.0, 38.0]]"
.\rgb_\C106_2018_1_1_17_10_23\19.jpg,"[[14.0, 106.0, 59.0, 28.0], [167.0, 135.0, 93.0, 50.0], [217.0, 91.0, 35.0, 18.0], [231.0, 126.0, 59.0, 23.0], [244.0, 83.0, 37.0, 17.0], [259.0, 91.0, 30.0, 19.0], [294.0, 82.0, 31.0, 21.0], [6.0, 165.0, 94.0, 55.0]]"
.\rgb_\C106_2018_1_1_17_30_20\1.jpg,"[[113.0, 128.0, 96.0, 39.0], [244.0, 85.0, 35.0, 15.0], [322.0, 69.0, 21.0, 17.0]]"
.\rgb_\C106_2018_1_1_17_30_20\8.jpg,"[[216.0, 135.0, 114.0, 52.0], [244.0, 82.0, 32.0, 20.0], [281.0, 85.0, 28.0, 19.0], [308.0, 70.0, 24.0, 19.0]]"
.\rgb_\C106_2018_1_1_17_30_20\11.jpg,"[[1.0, 160.0, 87.0, 54.0], [112.0, 121.0, 96.0, 43.0], [240.0, 84.0, 40.0, 21.0], [260.0, 127.0, 91.0, 44.0], [271.0, 82.0, 27.0, 21.0], [297.0, 71.0, 32.0, 22.0]]"
.\rgb_\C106_2018_1_1_17_30_20\15.jpg,"[[11.0, 106.0, 77.0, 39.0], [152.0, 118.0, 83.0, 32.0], [223.0, 147.0, 118.0, 47.0], [241.0, 80.0, 30.0, 26.0], [273.0, 84.0, 19.0, 24.0], [281.0, 122.0, 70.0, 42.0], [294.0, 72.0, 32.0, 21.0]]"
.\rgb_\C106_2018_1_1_17_30_20\19.jpg,"[[138.0, 113.0, 92.0, 42.0], [17.0, 170.0, 121.0, 69.0], [236.0, 79.0, 33.0, 15.0], [242.0, 86.0, 37.0, 17.0], [267.0, 84.0, 33.0, 21.0], [293.0, 73.0, 32.0, 22.0], [67.0, 105.0, 66.0, 24.0], [68.0, 125.0, 73.0, 28.0]]"
.\rgb_\C106_2018_1_1_17_50_20\1.jpg,"[[234.0, 194.0, 115.0, 45.0], [240.0, 83.0, 33.0, 26.0], [269.0, 87.0, 28.0, 22.0]]"
.\rgb_\C106_2018_1_1_17_50_20\15.jpg,"[[223.0, 140.0, 105.0, 42.0], [243.0, 83.0, 30.0, 27.0], [263.0, 90.0, 38.0, 20.0], [294.0, 74.0, 31.0, 26.0]]"
.\rgb_\C106_2018_1_1_18_10_29\1.jpg,"[[1.0, 108.0, 30.0, 39.0], [121.0, 128.0, 77.0, 36.0], [185.0, 161.0, 125.0, 56.0], [194.0, 112.0, 69.0, 40.0], [240.0, 86.0, 30.0, 20.0], [266.0, 80.0, 38.0, 29.0], [294.0, 72.0, 31.0, 27.0], [29.0, 102.0, 38.0, 26.0], [56.0, 193.0, 154.0, 46.0]]"
.\rgb_\C106_2018_1_1_18_10_29\9.jpg,"[[1.0, 170.0, 97.0, 69.0], [1.0, 95.0, 50.0, 37.0], [175.0, 168.0, 128.0, 48.0], [203.0, 140.0, 100.0, 43.0], [238.0, 87.0, 35.0, 18.0], [248.0, 114.0, 75.0, 44.0], [264.0, 70.0, 33.0, 24.0], [267.0, 87.0, 33.0, 20.0], [294.0, 80.0, 31.0, 17.0]]"
